,transaction_id,ip,device_id,device_type,tran_code,mcc,client_id,card_type,pin_inc_count,card_status,expiration_date,datetime,sum,oper_type,balance
49939,1167693,188.0.0.240,1224.0,port_trm,30,2244,242748823,DEBIT,0,active,2029-01-08,2022-01-21 22:42:40,570.98,transfer,852106.02
49940,1199746,85.140.0.165,1264.0,atm,-1,5331,242748823,DEBIT,1,active,2029-01-08,2022-03-01 08:59:58,570.84,bad,852106.02
49941,1521575,109.126.0.135,375.0,Portable term,451,6309,242748823,DEBIT,0,active,2029-01-08,2022-03-14 05:23:04,571.15,payment,851534.87
49942,1608844,95.181.0.105,255.0,cash_out,-1,9176,242748823,DEBIT,1,active,2029-01-08,2022-04-03 14:52:32,571.26,err,851534.87
49943,1797748,46.0.143.30,812.0,atm,20,3697,242748823,DEBIT,0,active,2029-01-08,2022-06-09 20:28:06,571.04,from_acc,850963.83
49944,1994379,217.112.0.195,1488.0,atm,-1,2244,242748823,DEBIT,1,active,2029-01-08,2022-06-12 15:07:05,570.71,err_code,850963.83
49945,2006458,185.233.0.60,81.0,ATM,10,6030,242748823,DEBIT,0,active,2029-01-08,2022-07-06 06:31:15,571.13,in,851534.96
49946,2053472,217.26.0.120,687.0,atm,10,8674,242748823,DEBIT,0,active,2029-01-08,2022-07-20 01:41:23,570.72,add_on_acc,852105.68
49947,2544959,95.181.0.105,255.0,cash_out,451,8781,242748823,DEBIT,0,active,2029-01-08,2022-07-25 22:30:29,571.1,payment,851534.58
49948,2587060,188.0.0.240,1224.0,port_trm,451,3697,242748823,DEBIT,0,active,2029-01-08,2022-08-20 16:36:03,570.74,payment,850963.84
49949,2888965,195.58.0.60,1429.0,ATM,20,6309,242748823,DEBIT,0,active,2029-01-08,2022-08-28 08:26:13,571.01,decrease_on_acc,850392.83
49950,3113344,95.181.0.105,255.0,cash_out,451,2654,242748823,DEBIT,0,active,2029-01-08,2022-11-15 10:06:25,570.92,payment,849821.91
49951,3442871,109.126.0.0,364.0,port_trm,-1,9176,242748823,DEBIT,1,active,2029-01-08,2022-11-29 11:27:15,571.39,err,849821.91
49952,3718023,85.140.0.165,1264.0,atm,25,9597,242748823,DEBIT,0,active,2029-01-08,2022-12-05 13:45:59,570.88,country_transfer,849251.03
49953,3828772,109.126.0.135,375.0,Portable term,25,6468,242748823,DEBIT,0,active,2029-01-08,2022-12-18 17:02:43,571.15,diff_cntry,848679.88
49954,3869123,217.112.0.195,1488.0,atm,451,6468,242748823,DEBIT,0,active,2029-01-08,2023-01-20 10:18:27,570.74,payment,848109.14
49955,4304142,81.17.0.210,1401.0,cash_in,10,6309,242748823,DEBIT,0,active,2029-01-08,2023-02-16 22:17:30,570.85,in_acc,848679.99
49956,4323355,194.87.0.90,572.0,atm,20,9386,242748823,DEBIT,0,active,2029-01-08,2023-03-16 22:29:13,570.95,out,848109.04
49957,4657919,95.181.0.105,255.0,cash_out,25,3697,242748823,DEBIT,0,active,2029-01-08,2023-03-26 13:32:35,570.96,diff_cntry,847538.08
49958,4821452,37.0.123.165,332.0,Portable term,451,6468,242748823,DEBIT,0,active,2029-01-08,2023-04-08 02:45:35,570.85,payment,846967.23
49959,4869118,128.0.24.90,889.0,ATM,20,7310,242748823,DEBIT,0,active,2029-01-08,2023-04-16 02:19:20,571.04,out,846396.19
49960,5010159,37.0.123.15,319.0,atm,10,4216,242748823,DEBIT,0,active,2029-01-08,2023-05-27 19:15:21,571.07,add_on_acc,846967.26
49961,5096905,188.244.0.30,1450.0,port_trm,-1,4404,242748823,DEBIT,1,active,2029-01-08,2023-05-30 10:42:07,570.88,bad,846967.26
49962,5517269,37.0.123.165,332.0,Portable term,451,6030,242748823,DEBIT,0,active,2029-01-08,2023-06-15 07:25:53,571.06,payment,846396.2
49963,5573015,109.126.0.0,364.0,port_trm,30,4216,242748823,DEBIT,0,active,2029-01-08,2023-06-16 02:35:32,570.96,transfer,845825.24
49964,5653588,85.140.0.240,1271.0,ATM,10,5830,242748823,DEBIT,0,active,2029-01-08,2023-06-16 18:28:32,571.04,in_acc,846396.28
49965,5978964,188.244.0.30,1450.0,port_trm,451,6030,242748823,DEBIT,0,active,2029-01-08,2023-06-20 04:07:01,571.03,payment,845825.25
49966,6517346,217.112.0.195,1488.0,atm,30,6683,242748823,DEBIT,0,active,2029-01-08,2023-06-21 21:19:17,570.72,transfer,845254.53
49967,6899349,217.112.0.195,1488.0,atm,25,4902,242748823,DEBIT,0,active,2029-01-08,2023-07-14 23:12:33,571.0,country_transfer,844683.53
49968,7030314,109.126.0.0,364.0,port_trm,30,3697,242748823,DEBIT,0,active,2029-01-08,2023-07-17 00:35:25,571.05,transfer,844112.48
49969,7246996,128.0.24.45,883.0,atm,20,9386,242748823,DEBIT,0,active,2029-01-08,2023-07-19 00:54:53,571.12,decrease_on_acc,843541.36
49970,7336691,188.0.166.15,1297.0,ATM,20,5830,242748823,DEBIT,0,active,2029-01-08,2023-07-21 02:26:11,571.1,from_acc,842970.26
49971,7429401,188.0.166.75,1304.0,atm,10,3697,242748823,DEBIT,0,active,2029-01-08,2023-07-26 18:15:13,571.08,in,843541.34
49972,7533257,109.126.0.135,375.0,Portable term,-1,6030,242748823,DEBIT,1,active,2029-01-08,2023-08-30 17:51:09,570.81,bad,843541.34
49973,7744076,95.181.0.105,255.0,cash_out,451,8674,242748823,DEBIT,0,active,2029-01-08,2023-09-05 13:47:07,571.24,payment,842970.1
49974,7780601,95.181.0.105,255.0,cash_out,30,5374,242748823,DEBIT,0,active,2029-01-08,2023-09-24 05:35:06,571.02,transfer,842399.08
49975,7836161,109.126.0.0,364.0,port_trm,451,4404,242748823,DEBIT,0,active,2029-01-08,2023-10-09 11:06:27,571.23,payment,841827.85
49976,7926401,212.20.0.120,457.0,ATM,20,4902,242748823,DEBIT,0,active,2029-01-08,2023-12-12 06:53:33,570.92,from_acc,841256.93
49977,8107399,95.181.0.105,255.0,cash_out,451,9176,242748823,DEBIT,0,active,2029-01-08,2024-01-12 11:45:09,570.55,payment,840686.38
49978,8212084,37.0.123.165,332.0,Portable term,25,3697,242748823,DEBIT,0,active,2029-01-08,2024-01-15 00:30:00,571.15,country_transfer,840115.23
49979,8292327,217.112.0.0,1471.0,ATM,20,5510,242748823,DEBIT,0,active,2029-01-08,2024-01-28 05:37:13,571.0,from_acc,839544.23
49980,8491368,188.244.0.30,1450.0,port_trm,25,4363,242748823,DEBIT,0,active,2029-01-08,2024-02-19 08:27:24,571.3,diff_cntry,838972.93
49981,8498683,85.140.0.165,1264.0,atm,-1,2244,242748823,DEBIT,1,active,2029-01-08,2024-04-22 20:57:37,571.17,err,838972.93
49982,8740294,37.0.123.165,332.0,Portable term,-1,5830,242748823,DEBIT,2,active,2029-01-08,2024-05-04 23:13:58,570.96,err_code,838972.93
49983,8760789,151.0.38.180,403.0,atm,10,4404,242748823,DEBIT,0,active,2029-01-08,2024-05-24 16:34:21,571.06,in,839543.99
49984,8783510,109.126.0.135,375.0,Portable term,451,5374,242748823,DEBIT,0,active,2029-01-08,2024-05-30 01:28:33,571.07,payment,838972.92
49985,9453129,109.126.0.135,375.0,Portable term,25,2244,242748823,DEBIT,0,active,2029-01-08,2024-06-26 13:16:21,571.12,diff_cntry,838401.8
49986,9484589,109.126.0.135,375.0,Portable term,25,6762,242748823,DEBIT,0,active,2029-01-08,2024-07-10 09:01:40,570.67,diff_cntry,837831.13
49987,9523080,188.244.0.30,1450.0,port_trm,451,8781,242748823,DEBIT,0,active,2029-01-08,2024-08-06 02:27:55,570.89,payment,837260.24
49988,9577289,217.112.0.195,1488.0,atm,451,9386,242748823,DEBIT,0,active,2029-01-08,2024-09-08 10:19:18,571.2,payment,836689.04
49989,9658187,188.0.0.240,1224.0,port_trm,451,9386,242748823,DEBIT,0,active,2029-01-08,2024-09-29 02:38:30,571.24,payment,836117.8
49990,9884199,217.112.0.195,1488.0,atm,30,3697,242748823,DEBIT,0,active,2029-01-08,2024-10-18 03:15:45,570.95,transfer,835546.85
49991,9945926,37.0.123.165,332.0,Portable term,30,5374,242748823,DEBIT,0,active,2029-01-08,2024-11-03 22:35:33,571.27,transfer,834975.58
49992,1076367,217.112.0.195,1488.0,atm,20,9638,306208038,DEBIT,0,active,2028-05-01,2022-01-12 07:58:25,247.91,from_acc,834007.09
49993,1189978,5.189.0.45,859.0,cash_out,30,3596,306208038,DEBIT,0,active,2028-05-01,2022-01-27 00:46:37,247.88,transfer,833759.21
49994,1569721,195.161.0.15,1163.0,Portable term,30,1343,306208038,DEBIT,0,active,2028-05-01,2022-02-03 22:08:47,247.91,transfer,833511.3
49995,1665172,195.161.0.30,1164.0,ATM,451,7610,306208038,DEBIT,0,active,2028-05-01,2022-02-24 01:07:11,247.89,payment,833263.41
49996,1873644,195.161.0.15,1163.0,Portable term,451,9772,306208038,DEBIT,0,active,2028-05-01,2022-02-25 08:24:55,248.15,payment,833015.26
49997,1885993,193.0.151.150,64.0,ATM,20,1343,306208038,DEBIT,0,active,2028-05-01,2022-02-26 11:28:09,247.94,from_acc,832767.32
49998,2004252,185.17.0.105,1053.0,cash_in,10,4735,306208038,DEBIT,0,active,2028-05-01,2022-03-12 02:45:16,247.96,in_acc,833015.28
49999,2010147,194.0.162.195,755.0,pos trm,25,1379,306208038,DEBIT,0,active,2028-05-01,2022-03-15 04:01:16,248.0,country_transfer,832767.28
50000,2194522,188.18.0.120,231.0,port_trm,451,9772,306208038,DEBIT,0,active,2028-05-01,2022-03-27 01:46:04,248.1,payment,832519.18
50001,2241954,194.0.162.195,755.0,pos trm,25,5501,306208038,DEBIT,0,active,2028-05-01,2022-04-05 08:44:13,248.1,country_transfer,832271.08
50002,2348169,194.0.162.195,755.0,pos trm,25,9638,306208038,DEBIT,0,active,2028-05-01,2022-04-08 22:02:01,247.91,diff_cntry,832023.17
50003,2827222,5.189.0.45,859.0,cash_out,30,1538,306208038,DEBIT,0,active,2028-05-01,2022-06-22 02:25:56,247.92,transfer,831775.25
50004,3067894,195.161.0.15,1163.0,Portable term,451,8296,306208038,DEBIT,0,active,2028-05-01,2022-06-26 21:55:04,247.79,payment,831527.46
50005,3091428,195.161.0.30,1164.0,ATM,451,4735,306208038,DEBIT,0,active,2028-05-01,2022-06-30 07:19:22,247.98,payment,831279.48
50006,3103015,77.242.0.0,268.0,cash_out,20,9772,306208038,DEBIT,0,active,2028-05-01,2022-09-07 08:56:12,248.16,from_acc,831031.32
50007,3192073,194.0.162.195,755.0,pos trm,451,5501,306208038,DEBIT,0,active,2028-05-01,2022-09-11 16:42:31,248.25,payment,830783.07
50008,3414289,194.0.162.195,755.0,pos trm,451,5501,306208038,DEBIT,0,active,2028-05-01,2022-10-13 06:02:10,247.96,payment,830535.11
50009,3561595,188.18.0.195,239.0,cash_in,10,7610,306208038,DEBIT,0,active,2028-05-01,2022-11-15 14:53:26,247.86,in,830782.97
50010,3638518,195.161.0.15,1163.0,Portable term,451,8296,306208038,DEBIT,0,active,2028-05-01,2022-12-05 02:03:34,247.94,payment,830535.03
50011,3773503,195.161.0.15,1163.0,Portable term,25,6973,306208038,DEBIT,0,active,2028-05-01,2023-02-05 23:24:16,248.13,diff_cntry,830286.9
50012,3929563,195.161.0.30,1164.0,ATM,25,5275,306208038,DEBIT,0,active,2028-05-01,2023-02-11 19:34:38,248.08,country_transfer,830038.82
50013,4064129,188.0.166.60,1303.0,atm,20,5275,306208038,DEBIT,0,active,2028-05-01,2023-02-20 19:22:30,248.04,decrease_on_acc,829790.78
50014,4085228,195.161.0.15,1163.0,Portable term,30,4735,306208038,DEBIT,0,active,2028-05-01,2023-02-28 05:03:56,248.05,transfer,829542.73
50015,4088263,195.161.0.15,1163.0,Portable term,451,7610,306208038,DEBIT,0,active,2028-05-01,2023-03-13 03:30:42,248.18,payment,829294.55
50016,4402468,195.161.0.15,1163.0,Portable term,30,7610,306208038,DEBIT,0,active,2028-05-01,2023-04-13 17:01:11,248.17,transfer,829046.38
50017,4668844,188.18.0.120,231.0,port_trm,-1,1193,306208038,DEBIT,1,active,2028-05-01,2023-05-06 14:45:21,248.05,err,829046.38
50018,4783996,5.189.0.45,859.0,cash_out,30,9638,306208038,DEBIT,0,active,2028-05-01,2023-05-12 05:30:37,247.81,transfer,828798.57
50019,4905264,195.161.0.15,1163.0,Portable term,30,5275,306208038,DEBIT,0,active,2028-05-01,2023-05-14 16:34:07,247.96,transfer,828550.61
50020,5265894,195.161.0.30,1164.0,ATM,25,1419,306208038,DEBIT,0,active,2028-05-01,2023-06-10 22:18:48,248.0,country_transfer,828302.61
50021,5528976,195.161.0.15,1163.0,Portable term,451,7610,306208038,DEBIT,0,active,2028-05-01,2023-07-01 22:57:55,248.07,payment,828054.54
50022,5636695,188.18.0.120,231.0,port_trm,-1,8296,306208038,DEBIT,1,active,2028-05-01,2023-07-17 01:04:44,248.01,err,828054.54
50023,5702600,188.18.0.120,231.0,port_trm,25,1343,306208038,DEBIT,0,active,2028-05-01,2023-07-19 09:42:36,247.82,country_transfer,827806.72
50024,5790661,80.234.0.15,411.0,cash_out,20,9638,306208038,DEBIT,0,active,2028-05-01,2023-07-23 01:46:02,248.05,from_acc,827558.67
50025,5960888,195.161.0.15,1163.0,Portable term,30,8296,306208038,DEBIT,0,active,2028-05-01,2023-08-01 07:27:24,248.25,transfer,827310.42
50026,6089050,194.156.0.105,29.0,ATM,20,9638,306208038,DEBIT,0,active,2028-05-01,2023-09-30 10:08:10,248.11,decrease_on_acc,827062.31
50027,6292987,78.24.158.69,937.0,atm,10,5275,306208038,DEBIT,0,active,2028-05-01,2023-10-06 05:05:39,247.98,in_acc,827310.29
50028,6359127,194.0.162.195,755.0,pos trm,451,1699,306208038,DEBIT,0,active,2028-05-01,2023-10-31 16:41:59,248.03,payment,827062.26
50029,6481191,195.161.0.15,1163.0,Portable term,451,1419,306208038,DEBIT,0,active,2028-05-01,2023-11-26 00:43:07,247.79,payment,826814.47
50030,6570230,31.134.0.45,1119.0,atm,10,1419,306208038,DEBIT,0,active,2028-05-01,2023-11-30 02:11:15,248.01,in_acc,827062.48
50031,6635676,46.0.128.105,708.0,cash_out,20,1193,306208038,DEBIT,0,active,2028-05-01,2023-12-31 01:28:50,247.96,decrease_on_acc,826814.52
50032,6837166,5.189.0.45,859.0,cash_out,30,1343,306208038,DEBIT,0,active,2028-05-01,2024-01-04 21:19:36,248.04,transfer,826566.48
50033,6869423,188.0.166.30,1298.0,ATM,10,5501,306208038,DEBIT,0,active,2028-05-01,2024-01-06 00:20:08,248.0,in,826814.48
50034,7147139,188.18.0.120,231.0,port_trm,30,4735,306208038,DEBIT,0,active,2028-05-01,2024-01-13 12:09:29,248.07,transfer,826566.41
50035,7175811,5.189.0.45,859.0,cash_out,451,1379,306208038,DEBIT,0,active,2028-05-01,2024-02-11 07:38:48,247.92,payment,826318.49
50036,7222891,195.161.0.15,1163.0,Portable term,451,5275,306208038,DEBIT,0,active,2028-05-01,2024-02-14 17:54:09,248.12,payment,826070.37
50037,7291199,88.210.0.45,343.0,cash_in,10,1379,306208038,DEBIT,0,active,2028-05-01,2024-02-23 20:01:03,247.89,in,826318.26
50038,8137957,188.43.0.120,1412.0,cash_out,20,6029,306208038,DEBIT,0,active,2028-05-01,2024-02-24 17:42:13,247.94,out,826070.32
50039,8197077,194.0.162.195,755.0,pos trm,-1,8296,306208038,DEBIT,1,active,2028-05-01,2024-04-27 00:59:02,248.2,bad,826070.32
50040,8234628,5.189.0.45,859.0,cash_out,451,7610,306208038,DEBIT,0,active,2028-05-01,2024-05-11 21:28:48,248.33,payment,825821.99
50041,8277978,195.161.0.30,1164.0,ATM,25,3596,306208038,DEBIT,0,active,2028-05-01,2024-06-04 10:33:10,247.66,country_transfer,825574.33
50042,8615490,194.0.162.195,755.0,pos trm,25,2500,306208038,DEBIT,0,active,2028-05-01,2024-06-28 01:22:54,248.27,diff_cntry,825326.06
50043,8813652,188.18.0.120,231.0,port_trm,25,6973,306208038,DEBIT,0,active,2028-05-01,2024-07-24 16:45:01,248.13,diff_cntry,825077.93
50044,8888022,195.161.0.15,1163.0,Portable term,451,1379,306208038,DEBIT,0,active,2028-05-01,2024-08-27 18:24:31,248.06,payment,824829.87
50045,9044847,194.0.162.195,755.0,pos trm,-1,1379,306208038,DEBIT,1,active,2028-05-01,2024-09-14 05:57:00,247.9,bad,824829.87
50046,9335825,37.0.127.210,1037.0,ATM,10,9638,306208038,DEBIT,0,active,2028-05-01,2024-09-20 04:52:44,247.95,in_acc,825077.82
50047,9559661,194.0.162.195,755.0,pos trm,25,2500,306208038,DEBIT,0,active,2028-05-01,2024-10-15 16:07:49,247.97,diff_cntry,824829.85
50048,9647689,194.0.162.195,755.0,pos trm,25,1699,306208038,DEBIT,0,active,2028-05-01,2024-11-03 18:50:42,248.17,country_transfer,824581.68
50049,9684355,195.161.0.15,1163.0,Portable term,25,1538,306208038,DEBIT,0,active,2028-05-01,2024-11-03 20:42:04,248.25,diff_cntry,824333.43
50050,9933040,91.107.0.240,995.0,cash_in,10,1343,306208038,DEBIT,0,active,2028-05-01,2024-11-21 18:08:54,248.05,in,824581.48
50051,1022982,80.234.0.210,425.0,prtbl trm,30,7020,438391984,CREDIT,0,act,2027-06-23,2022-01-08 06:41:31,458.87,transfer,565563.13
50052,1200058,85.140.0.15,1247.0,atm,20,4742,438391984,CREDIT,0,act,2027-06-23,2022-01-29 20:15:02,458.88,out,565104.25
50053,1257323,128.0.24.30,882.0,atm,20,2874,438391984,CREDIT,0,act,2027-06-23,2022-02-03 17:37:37,458.99,decrease_on_acc,564645.26
50054,1460925,95.167.0.180,215.0,ATM,20,5502,438391984,CREDIT,0,act,2027-06-23,2022-02-24 11:01:44,459.14,out,564186.12
50055,1562417,95.106.0.90,550.0,atm,20,7363,438391984,CREDIT,0,act,2027-06-23,2022-03-01 21:07:34,458.89,out,563727.23
50056,1700631,188.43.0.135,1413.0,ATM,30,4347,438391984,CREDIT,0,act,2027-06-23,2022-03-25 22:31:54,458.79,transfer,563268.44
50057,2026867,217.26.0.225,696.0,cash_out,451,5502,438391984,CREDIT,0,act,2027-06-23,2022-04-07 03:35:09,459.0,payment,562809.44
50058,2143090,94.243.0.135,108.0,cash_out,20,5989,438391984,CREDIT,0,act,2027-06-23,2022-04-13 14:47:35,458.87,decrease_on_acc,562350.57
50059,2866484,46.0.143.15,811.0,atm,20,5989,438391984,CREDIT,0,act,2027-06-23,2022-04-18 21:13:35,458.89,from_acc,561891.68
50060,2967945,79.104.60.75,433.0,port_trm,30,2834,438391984,CREDIT,0,act,2027-06-23,2022-04-24 03:31:36,458.96,transfer,561432.72
50061,3186149,212.20.0.75,454.0,cash_in,10,4347,438391984,CREDIT,0,act,2027-06-23,2022-05-12 09:24:37,458.98,add_on_acc,561891.7
50062,3251396,188.0.166.15,1297.0,ATM,30,7020,438391984,CREDIT,0,act,2027-06-23,2022-05-14 19:24:49,459.03,transfer,561432.67
50063,3289783,79.104.60.75,433.0,port_trm,30,2900,438391984,CREDIT,0,act,2027-06-23,2022-06-04 03:50:05,459.1,transfer,560973.57
50064,3363832,109.126.0.180,378.0,atm,10,4742,438391984,CREDIT,0,act,2027-06-23,2022-07-17 12:47:04,459.1,add_on_acc,561432.67
50065,3885428,188.43.0.135,1413.0,ATM,30,7020,438391984,CREDIT,0,act,2027-06-23,2022-08-17 16:27:54,458.95,transfer,560973.72
50066,3967559,188.0.166.15,1297.0,ATM,-1,7020,438391984,CREDIT,1,act,2027-06-23,2022-09-06 16:54:10,458.92,err_code,560973.72
50067,4112053,188.43.0.135,1413.0,ATM,30,2834,438391984,CREDIT,0,act,2027-06-23,2022-09-17 15:14:53,458.87,transfer,560514.85
50068,4213771,188.0.166.15,1297.0,ATM,451,2308,438391984,CREDIT,0,act,2027-06-23,2022-10-03 12:24:58,458.86,payment,560055.99
50069,4452274,188.43.0.135,1413.0,ATM,25,6143,438391984,CREDIT,0,act,2027-06-23,2022-10-30 03:46:43,459.14,diff_cntry,559596.85
50070,4845341,37.0.123.210,335.0,prtbl trm,451,2834,438391984,CREDIT,0,act,2027-06-23,2022-11-29 01:08:21,458.89,payment,559137.96
50071,4895345,77.242.0.210,287.0,atm,20,9865,438391984,CREDIT,0,act,2027-06-23,2022-12-19 04:03:10,458.87,out,558679.09
50072,4910480,80.234.0.210,425.0,prtbl trm,451,5875,438391984,CREDIT,0,act,2027-06-23,2023-01-18 02:10:31,458.99,payment,558220.1
50073,4941550,37.0.123.210,335.0,prtbl trm,25,1839,438391984,CREDIT,0,act,2027-06-23,2023-04-16 18:08:32,459.08,diff_cntry,557761.02
50074,5074555,109.126.0.105,372.0,ATM,10,1183,438391984,CREDIT,0,act,2027-06-23,2023-04-18 18:31:37,458.88,add_on_acc,558219.9
50075,5088341,79.104.60.75,433.0,port_trm,451,2343,438391984,CREDIT,0,act,2027-06-23,2023-04-18 18:54:56,458.92,payment,557760.98
50076,5229053,217.26.0.225,696.0,cash_out,451,9865,438391984,CREDIT,0,act,2027-06-23,2023-05-02 02:53:19,459.11,payment,557301.87
50077,5259500,88.210.0.210,360.0,atm,10,7020,438391984,CREDIT,0,act,2027-06-23,2023-05-08 12:48:51,458.8,add_on_acc,557760.67
50078,5424529,217.112.0.195,1488.0,atm,10,4347,438391984,CREDIT,0,act,2027-06-23,2023-06-27 07:31:11,458.88,add_on_acc,558219.55
50079,5592399,80.234.0.210,425.0,prtbl trm,451,4463,438391984,CREDIT,0,act,2027-06-23,2023-07-15 18:48:35,459.11,payment,557760.44
50080,5607944,188.43.0.135,1413.0,ATM,30,8602,438391984,CREDIT,0,act,2027-06-23,2023-08-17 19:10:56,458.82,transfer,557301.62
50081,5796428,80.234.0.210,425.0,prtbl trm,-1,5989,438391984,CREDIT,1,act,2027-06-23,2023-08-21 23:16:53,458.86,bad,557301.62
50082,5894737,188.43.0.135,1413.0,ATM,25,1183,438391984,CREDIT,0,act,2027-06-23,2023-08-22 17:56:50,458.97,country_transfer,556842.65
50083,6382785,37.0.123.210,335.0,prtbl trm,30,2834,438391984,CREDIT,0,act,2027-06-23,2023-08-23 16:55:10,458.81,transfer,556383.84
50084,6435306,188.0.166.15,1297.0,ATM,25,6484,438391984,CREDIT,0,act,2027-06-23,2023-08-24 05:37:05,459.22,diff_cntry,555924.62
50085,6457205,80.234.0.210,425.0,prtbl trm,25,2834,438391984,CREDIT,0,act,2027-06-23,2023-08-26 09:34:26,459.12,diff_cntry,555465.5
50086,6503703,46.0.188.15,1227.0,atm,20,3925,438391984,CREDIT,0,act,2027-06-23,2023-09-30 15:50:17,459.08,out,555006.42
50087,6573167,62.118.0.0,518.0,cash_out,20,1709,438391984,CREDIT,0,act,2027-06-23,2023-10-08 00:36:21,459.13,out,554547.29
50088,6962962,217.26.0.225,696.0,cash_out,25,4742,438391984,CREDIT,0,act,2027-06-23,2023-10-13 22:22:23,459.02,country_transfer,554088.27
50089,6985507,46.0.188.60,1232.0,cash_in,10,4347,438391984,CREDIT,0,act,2027-06-23,2023-11-15 23:18:37,458.72,in,554546.99
50090,6995261,37.0.127.210,1037.0,ATM,10,2900,438391984,CREDIT,0,act,2027-06-23,2023-12-06 08:57:14,459.26,in,555006.25
50091,7067250,188.0.166.15,1297.0,ATM,451,7363,438391984,CREDIT,0,act,2027-06-23,2023-12-30 23:29:40,459.16,payment,554547.09
50092,7184247,188.0.166.15,1297.0,ATM,451,6143,438391984,CREDIT,0,act,2027-06-23,2024-02-05 12:17:37,459.18,payment,554087.91
50093,7769173,188.0.166.165,1311.0,cash_out,20,2023,438391984,CREDIT,0,act,2027-06-23,2024-02-11 05:47:03,458.97,out,553628.94
50094,7807439,46.0.128.225,716.0,ATM,20,4463,438391984,CREDIT,0,act,2027-06-23,2024-02-14 16:17:11,459.16,out,553169.78
50095,7877105,188.0.166.15,1297.0,ATM,30,3505,438391984,CREDIT,0,act,2027-06-23,2024-02-26 22:55:58,458.84,transfer,552710.94
50096,8046429,188.43.0.135,1413.0,ATM,30,4463,438391984,CREDIT,0,act,2027-06-23,2024-04-24 21:49:33,458.88,transfer,552252.06
50097,8134043,88.210.0.15,341.0,atm,20,9865,438391984,CREDIT,0,act,2027-06-23,2024-05-13 17:06:28,458.91,out,551793.15
50098,8606625,188.0.166.15,1297.0,ATM,25,1183,438391984,CREDIT,0,act,2027-06-23,2024-05-29 01:43:10,458.68,diff_cntry,551334.47
50099,8735033,217.26.0.225,696.0,cash_out,25,7020,438391984,CREDIT,0,act,2027-06-23,2024-06-24 08:30:38,458.83,diff_cntry,550875.64
50100,9071179,31.134.0.120,1124.0,ATM,20,3505,438391984,CREDIT,0,act,2027-06-23,2024-07-29 10:58:35,459.28,out,550416.36
50101,9111757,188.0.166.15,1297.0,ATM,451,2834,438391984,CREDIT,0,act,2027-06-23,2024-08-05 01:29:27,459.03,payment,549957.33
50102,9327965,80.234.0.210,425.0,prtbl trm,30,4347,438391984,CREDIT,0,act,2027-06-23,2024-08-14 07:05:12,458.9,transfer,549498.43
50103,9348568,217.26.0.225,696.0,cash_out,451,3858,438391984,CREDIT,0,act,2027-06-23,2024-09-02 21:03:25,458.9,payment,549039.53
50104,9509524,217.26.0.225,696.0,cash_out,451,2900,438391984,CREDIT,0,act,2027-06-23,2024-09-29 04:39:37,459.23,payment,548580.3
50105,9524320,37.0.123.210,335.0,prtbl trm,25,4243,438391984,CREDIT,0,act,2027-06-23,2024-10-03 15:51:00,458.86,country_transfer,548121.44
50106,9780564,188.0.0.60,1210.0,ATM,20,2874,438391984,CREDIT,0,act,2027-06-23,2024-10-23 02:57:35,458.96,from_acc,547662.48
50107,1246749,88.210.0.135,353.0,cash_in,451,8330,654636970,DEBIT,0,act,2030-04-20,2022-03-05 02:09:43,502.17,payment,866548.83
50108,1293897,213.151.0.0,996.0,atm,25,2301,654636970,DEBIT,0,act,2030-04-20,2022-04-23 16:27:39,502.04,country_transfer,866046.79
50109,1342139,88.210.0.135,353.0,cash_in,451,3949,654636970,DEBIT,0,act,2030-04-20,2022-04-30 00:49:14,502.03,payment,865544.76
50110,1350623,194.156.0.180,35.0,cash_out,-1,5906,654636970,DEBIT,1,act,2030-04-20,2022-05-08 10:35:21,502.13,bad,865544.76
50111,1632171,94.243.0.135,108.0,cash_out,20,8330,654636970,DEBIT,0,act,2030-04-20,2022-07-26 01:08:35,502.06,from_acc,865042.7
50112,1663103,95.181.0.135,257.0,cash_in,10,9081,654636970,DEBIT,0,act,2030-04-20,2022-08-12 10:37:44,501.97,in,865544.67
50113,2123490,91.107.0.240,995.0,cash_in,10,7236,654636970,DEBIT,0,act,2030-04-20,2022-10-17 21:26:00,501.68,in,866046.35
50114,2152661,194.156.0.180,35.0,cash_out,30,4110,654636970,DEBIT,0,act,2030-04-20,2022-10-26 22:06:13,501.82,transfer,865544.53
50115,2166948,88.210.0.135,353.0,cash_in,30,8820,654636970,DEBIT,0,act,2030-04-20,2022-11-30 10:18:08,502.08,transfer,865042.45
50116,2206248,194.0.162.60,744.0,prtbl trm,451,2301,654636970,DEBIT,0,act,2030-04-20,2022-12-13 09:36:06,501.84,payment,864540.61
50117,2273874,188.162.0.120,962.0,ATM,20,7209,654636970,DEBIT,0,act,2030-04-20,2023-01-02 03:56:50,502.07,from_acc,864038.54
50118,2409492,46.0.2.225,198.0,ATM,10,7236,654636970,DEBIT,0,act,2030-04-20,2023-02-06 13:34:26,501.79,in_acc,864540.33
50119,2486340,194.0.162.60,744.0,prtbl trm,25,4912,654636970,DEBIT,0,act,2030-04-20,2023-02-14 12:56:02,501.93,country_transfer,864038.4
50120,2625557,46.0.128.225,716.0,ATM,10,1289,654636970,DEBIT,0,act,2030-04-20,2023-03-31 01:45:19,502.06,in,864540.46
